"Year","Month","Month_N","Quarter","Trading_Days","Avg_Close","Max_Close","Min_Close","Avg_Volume","Avg_Daily_Return","MoM_Return_Pct"
1972,"September",9,"Q3",20,109.39,111.51,108.05,12309500,-0.0232,-0.86
1972,"October",10,"Q4",22,109.56,111.58,106.77,14422727,0.0328,1.29
1972,"November",11,"Q4",20,115.05,117.27,112.67,20278500,0.2242,3.55
1972,"December",12,"Q4",19,117.5,119.12,115.11,18143684,0.08,0.57
1973,"January",1,"Q1",21,118.42,120.24,115.83,18750000,-0.0814,-2.58
1973,"February",2,"Q1",19,114.16,116.78,110.9,16746842,-0.1996,-2.68
1973,"March",3,"Q1",22,112.42,114.98,108.84,15609091,-0.002,0.42
1973,"April",4,"Q2",20,110.27,112.68,106.97,13899500,-0.1996,-2.91
1973,"May",5,"Q2",22,107.22,111.25,102.73,15330000,-0.0496,-2.01
1973,"June",6,"Q2",21,104.75,108.29,102.25,12795238,-0.0089,0.32
1973,"July",7,"Q3",21,105.83,109.85,101.28,14656190,0.1779,5.17
1973,"August",8,"Q3",23,103.8,106.83,100.53,11933043,-0.1621,-2.42
1973,"September",9,"Q3",19,105.61,109.08,103.06,17319474,0.2078,3.75
1973,"October",10,"Q4",23,109.84,111.44,108.21,18386957,0.0019,0.07
1973,"November",11,"Q4",21,102.03,107.69,95.7,19042857,-0.5238,-10.89
1973,"December",12,"Q4",20,94.78,97.95,92.16,19219000,0.0578,3.89
1974,"January",1,"Q1",22,96.11,99.8,92.39,16506818,-0.0213,-1.14
1974,"February",2,"Q1",19,93.45,96.4,90.66,13516316,0.0092,0.94
1974,"March",3,"Q1",21,97.44,99.74,93.98,14742857,-0.1119,-1.62
1974,"April",4,"Q2",21,92.46,94.78,89.57,12108095,-0.1801,-3.15
1974,"May",5,"Q2",22,89.67,92.96,86.89,12506818,-0.1409,-5.36
1974,"June",6,"Q2",20,89.79,93.1,86,12267000,-0.0622,-3.48
1974,"July",7,"Q3",22,82.82,86.02,79.31,12458636,-0.3713,-7.8
1974,"August",8,"Q3",22,76.03,82.65,69.99,12731818,-0.3598,-8.38
1974,"September",9,"Q3",20,68.12,71.42,63.54,14002500,-0.5797,-9.9
1974,"October",10,"Q4",23,69.44,74.31,62.28,16395652,0.6073,16.58
1974,"November",11,"Q4",20,71.74,75.21,67.9,14339500,-0.2086,-5.29
1974,"December",12,"Q4",21,67.07,68.56,65.01,15007143,-0.0973,0.66
1975,"January",1,"Q1",22,72.56,77.26,70.04,19661364,0.452,9.61
1975,"February",2,"Q1",19,80.1,82.62,77.61,22296842,0.33,4.84
1975,"March",3,"Q1",20,83.83,86.01,81.42,22680500,0.166,0.4
1975,"April",4,"Q2",22,84.72,87.3,80.35,20515909,0.2151,5.64
1975,"May",5,"Q2",21,90.1,92.27,88.1,21785238,0.1996,3.46
1975,"June",6,"Q2",21,92.4,95.19,90.08,21285714,0.2007,2.82
1975,"July",7,"Q3",22,92.49,95.61,88.19,20076364,-0.3156,-6.43
1975,"August",8,"Q3",21,85.71,87.99,83.07,13403333,-0.1008,-1.26
1975,"September",9,"Q3",21,84.67,86.2,82.09,13100952,-0.1774,-1.88
1975,"October",10,"Q4",23,88.57,91.24,82.93,15893043,0.26,7.37
1975,"November",11,"Q4",19,90.07,91.46,88.09,16779474,0.1306,3.58
1975,"December",12,"Q4",22,88.7,90.67,86.82,15862273,-0.0245,-0.53
1976,"January",1,"Q1",21,96.86,100.86,90.9,30277619,0.5371,10.96
1976,"February",2,"Q1",19,100.64,102.1,99.05,31375263,-0.062,-1.15
1976,"March",3,"Q1",23,101.08,103.42,98.92,23026087,0.1226,2.75
1976,"April",4,"Q2",21,101.93,103.51,100.2,18679048,-0.0535,-0.59
1976,"May",5,"Q2",20,101.16,103.1,99.34,17795500,-0.0608,-0.73
1976,"June",6,"Q2",22,101.77,104.28,98.63,18965000,0.1809,4.44
1976,"July",7,"Q3",21,104.2,105.95,102.93,18750476,-0.0374,-0.14
1976,"August",8,"Q3",22,103.29,104.8,101.27,15758182,-0.0182,-0.27
1976,"September",9,"Q3",21,105.45,107.83,103.92,19750000,0.1087,1.13
1976,"October",10,"Q4",21,101.89,104.17,99.96,17209048,-0.1004,-1.22
1976,"November",11,"Q4",20,101.19,103.15,98.81,19051000,0.003,-0.97
1976,"December",12,"Q4",22,104.66,107.46,102.12,24297727,0.2339,4.85
1977,"January",1,"Q1",21,103.81,107,101.79,23886667,-0.2453,-4.64
1977,"February",2,"Q1",19,100.96,102.54,99.48,20970526,-0.1144,-2.65
1977,"March",3,"Q1",23,100.57,102.17,98.42,18899565,-0.06,-2.23
1977,"April",4,"Q2",20,99.05,101.04,97.11,20153000,-0.0042,-0.78
1977,"May",5,"Q2",21,98.76,100.3,96.12,20277143,-0.1073,-2.84
1977,"June",6,"Q2",22,99.29,101.19,96.74,22052273,0.202,3.66
1977,"July",7,"Q3",19,100.18,101.79,98.64,23814737,-0.0845,-1.25
1977,"August",8,"Q3",23,97.75,99.12,96.06,18854348,-0.089,-2.37
1977,"September",9,"Q3",21,96.23,98.01,95.04,18270000,-0.002,-0.31
1977,"October",10,"Q4",21,93.74,96.74,91,19689048,-0.2041,-4.55
1977,"November",11,"Q4",21,94.28,96.69,90.71,23556190,0.1179,3.81
1977,"December",12,"Q4",21,93.82,95.1,92.5,21474762,0.024,0.43
1978,"January",1,"Q1",21,90.25,93.82,88.58,20387619,-0.2889,-4.87
1978,"February",2,"Q1",19,88.98,90.83,87.04,19400000,-0.1279,-3.21
1978,"March",3,"Q1",22,88.82,90.82,86.9,22617273,0.1133,2.32
1978,"April",4,"Q2",20,92.71,96.83,88.46,34780000,0.3337,9.46
1978,"May",5,"Q2",22,97.41,99.6,95.9,35261364,0.0359,-0.44
1978,"June",6,"Q2",22,97.66,100.32,94.6,30285909,-0.0783,-1.87
1978,"July",7,"Q3",20,97.19,100.68,94.27,27074500,0.2321,5.88
1978,"August",8,"Q3",23,103.92,105.08,100.66,37606522,0.1134,2.61
1978,"September",9,"Q3",20,103.86,106.99,101.66,33614500,-0.0389,-1.1
1978,"October",10,"Q4",22,100.58,105.39,93.15,31015455,-0.4159,-9.53
1978,"November",11,"Q4",21,94.71,96.85,92.49,24505238,0.0677,-2.22
1978,"December",12,"Q4",20,96.11,97.52,93.44,24622000,0.1107,-0.18
1979,"January",1,"Q1",22,99.71,101.86,96.73,27987727,0.1655,3.31
1979,"February",2,"Q1",19,98.23,99.96,96.13,25037368,-0.1728,-3.68
1979,"March",3,"Q1",22,100.11,102.48,96.9,29536364,0.243,4.84
1979,"April",4,"Q2",20,102.07,103.34,100.9,31032500,0.0114,0.85
1979,"May",5,"Q2",22,99.73,101.81,98.06,28351818,-0.105,-2.56
1979,"June",6,"Q2",21,101.73,102.91,99.17,35033810,0.182,3.77
1979,"July",7,"Q3",21,102.71,104.47,101.59,32416190,0.0431,1.78
1979,"August",8,"Q3",23,107.36,109.32,104.04,35871739,0.2259,4.94
1979,"September",9,"Q3",19,108.6,110.51,106.4,37575789,0.0154,1.75
1979,"October",10,"Q4",23,104.47,111.27,100,37301304,-0.2541,-6.21
1979,"November",11,"Q4",21,103.66,106.81,99.87,31126190,0.1923,3.5
1979,"December",12,"Q4",20,107.78,109.33,105.83,35510500,0.0843,1.99
1980,"January",1,"Q1",22,110.87,115.2,105.22,52647273,0.259,7.94
1980,"February",2,"Q1",20,115.34,118.44,112.35,47826500,-0.0116,-1.27
1980,"March",3,"Q1",21,104.69,112.78,98.22,41735714,-0.4855,-9.25
1980,"April",4,"Q2",21,102.97,106.29,99.8,32101905,0.149,4.02
1980,"May",5,"Q2",21,107.69,112.06,104.72,36424762,0.2203,5.48
1980,"June",6,"Q2",21,114.55,116.72,110.51,39507619,0.13,3.14
1980,"July",7,"Q3",22,119.83,122.51,114.93,46444091,0.2895,5.86
1980,"August",8,"Q3",21,123.5,126.02,120.74,45983810,0.0438,0.97
1980,"September",9,"Q3",21,126.51,130.4,123.31,50367143,0.1746,1.39
1980,"October",10,"Q4",23,130.22,133.7,126.29,44860435,0.0732,0.27
1980,"November",11,"Q4",18,135.65,140.52,128.91,54895000,0.465,8.9
1980,"December",12,"Q4",22,133.48,137.21,127.36,46620455,-0.1183,-1.06
1981,"January",1,"Q1",21,132.97,138.12,129.55,45500952,-0.1472,-4.98
1981,"February",2,"Q1",19,128.4,131.27,126.58,42963684,0.0762,3.44
1981,"March",3,"Q1",22,133.18,137.11,129.85,53387727,0.1519,3.02
1981,"April",4,"Q2",21,134.43,136.57,132.68,53498571,-0.111,-2.75
1981,"May",5,"Q2",20,131.73,133.77,129.71,45271500,0.0291,-0.1
1981,"June",6,"Q2",22,132.28,133.75,130.62,50044091,-0.0453,-0.91
1981,"July",7,"Q3",22,129.13,130.92,127.13,43362273,-0.0021,0.89
1981,"August",8,"Q3",21,129.63,133.85,122.79,43835714,-0.2779,-5.89
1981,"September",9,"Q3",21,118.27,123.49,112.77,45673333,-0.2439,-5.56
1981,"October",10,"Q4",22,119.8,122.31,117.08,45343636,0.2228,4.11
1981,"November",11,"Q4",20,122.92,126.35,120.24,49396000,0.1655,1.73
1981,"December",12,"Q4",22,123.79,126.26,121.67,43612273,-0.1166,-2.82
1982,"January",1,"Q1",20,117.28,122.74,114.88,48417000,-0.0929,-1.91
1982,"February",2,"Q1",19,114.5,118.01,111.51,51167895,-0.2886,-3.97
1982,"March",3,"Q1",23,110.84,113.55,107.34,55160435,-0.0381,-1.19
1982,"April",4,"Q2",21,116.31,119.26,113.79,54118571,0.2251,2.33
1982,"May",5,"Q2",20,116.35,119.47,111.88,51323000,-0.252,-4.23
1982,"June",6,"Q2",22,109.7,112.04,107.2,50478636,-0.1281,-1.85
1982,"July",7,"Q3",21,109.38,111.54,107.09,54532857,-0.0849,-1.49
1982,"August",8,"Q3",22,109.65,119.51,102.42,76035000,0.4755,9.66
1982,"September",9,"Q3",21,122.43,124.88,118.25,73716190,0.0443,1.84
1982,"October",10,"Q4",21,132.66,139.23,121.51,98502857,0.5133,9.63
1982,"November",11,"Q4",21,138.1,143.02,132.93,88430476,0.179,2.26
1982,"December",12,"Q4",22,139.37,142.72,135.24,76458182,0.0681,1.38
1983,"January",1,"Q1",21,144.27,146.78,138.34,88457143,0.16,5.03
1983,"February",2,"Q1",19,146.8,149.74,142.96,85023684,0.099,3.57
1983,"March",3,"Q1",23,151.88,153.67,149.59,82692174,0.147,1.38
1983,"April",4,"Q2",20,157.71,164.43,151.04,89343500,0.3613,7.46
1983,"May",5,"Q2",21,164.1,166.21,161.99,93006190,-0.058,0.17
1983,"June",6,"Q2",22,166.37,170.99,161.36,89720909,0.1165,3.13
1983,"July",7,"Q3",20,166.95,170.53,162.56,79508500,-0.0383,-3.61
1983,"August",8,"Q3",23,162.42,165.29,159.18,74192609,0.0481,1.46
1983,"September",9,"Q3",21,167.16,170.07,164.23,82848095,0.0396,1.12
1983,"October",10,"Q4",21,167.65,172.65,163.37,85458095,-0.0657,-1.36
1983,"November",11,"Q4",21,165.23,167.91,161.76,86410000,0.0617,1.67
1983,"December",12,"Q4",21,164.37,166.49,161.66,88040952,-0.0317,-0.94
1984,"January",1,"Q1",21,166.39,169.28,162.87,105507619,-0.0538,-0.38
1984,"February",2,"Q1",20,157.25,163.36,154.29,96640500,-0.1666,-3.49
1984,"March",3,"Q1",22,157.44,159.88,154.35,84314545,0.0658,0.63
1984,"April",4,"Q2",20,157.6,160.3,155,85876500,0.0276,1.31
1984,"May",5,"Q2",22,156.55,161.9,150.29,88161364,-0.276,-6.88
1984,"June",6,"Q2",21,153.12,155.17,149.03,86327143,0.1065,-0.04
1984,"July",7,"Q3",21,151.08,153.7,147.82,79152381,-0.0763,-1.66
1984,"August",8,"Q3",23,164.42,167.83,154.08,109866087,0.3835,8.18
1984,"September",9,"Q3",19,166.11,168.87,164.26,93087368,-0.0614,0.74
1984,"October",10,"Q4",23,164.82,168.1,161.67,91749130,0.0054,0.89
1984,"November",11,"Q4",21,166.27,170.41,163.09,83680000,-0.0726,-2.33
1984,"December",12,"Q4",20,164.48,168.11,161.81,89050000,0.1148,2.71
1985,"January",1,"Q1",22,171.61,179.63,163.68,121532273,0.3302,8.62
1985,"February",2,"Q1",19,180.88,183.35,178.63,115506316,0.0472,1.43
1985,"March",3,"Q1",21,179.42,183.23,176.53,102528095,-0.0118,-1.4
1985,"April",4,"Q2",21,180.62,183.43,178.03,94375238,-0.0208,-0.79
1985,"May",5,"Q2",22,184.9,189.72,178.37,106833636,0.2412,6.27
1985,"June",6,"Q2",20,188.89,191.85,185.33,105850000,0.0952,1.34
1985,"July",7,"Q3",22,192.54,195.65,189.6,111957727,-0.0231,-0.78
1985,"August",8,"Q3",22,188.31,192.11,186.1,87418182,-0.0464,-1.81
1985,"September",9,"Q3",19,184.21,188.25,180.66,97903158,-0.184,-3.1
1985,"October",10,"Q4",23,186.18,190.07,181.87,110575652,0.1827,2.57
1985,"November",11,"Q4",20,197.45,202.54,191.25,122268500,0.3191,5.56
1985,"December",12,"Q4",21,207.26,212.02,200.46,133541905,0.2211,5.4
1986,"January",1,"Q1",22,208.19,213.8,203.49,130864091,0.0145,1.04
1986,"February",2,"Q1",19,219.37,226.92,212.79,152584211,0.3676,6.06
1986,"March",3,"Q1",20,232.33,238.97,224.34,160730000,0.2649,5.98
1986,"April",4,"Q2",22,237.97,244.74,228.63,147290909,-0.0594,0.16
1986,"May",5,"Q2",21,238.46,247.98,232.76,127630476,0.2502,5.18
1986,"June",6,"Q2",21,245.3,250.84,239.58,126171429,0.0891,2.37
1986,"July",7,"Q3",22,240.18,252.7,233.66,137722727,-0.2617,-6.32
1986,"August",8,"Q3",21,245,253.3,234.91,128661905,0.3301,7.67
1986,"September",9,"Q3",21,238.27,253.83,229.91,150776190,-0.3252,-6.92
1986,"October",10,"Q4",23,237.36,243.98,233.6,131162609,0.2327,4.44
1986,"November",11,"Q4",19,245.09,249.22,236.78,154780526,0.1218,1.39
1986,"December",12,"Q4",22,248.61,254,242.17,148221364,-0.1263,-2.76
1987,"January",1,"Q1",21,264.51,275.4,246.45,192422857,0.5958,11.21
1987,"February",2,"Q1",19,280.93,285.57,275.07,183436842,0.1945,2.8
1987,"March",3,"Q1",22,292.47,301.64,283,180231818,0.1273,3.07
1987,"April",4,"Q2",21,289.32,301.95,279.16,187223810,-0.0413,-1.37
1987,"May",5,"Q2",20,289.12,295.47,278.21,170885000,0.0601,0.72
1987,"June",6,"Q2",22,301.38,309.65,288.46,163409091,0.2123,4.89
1987,"July",7,"Q3",22,310.09,318.66,302.94,180290909,0.2043,5.19
